eval_id,learner_id,audience,group,level,role,organization,pronouns,sexuality,ethnicity,registration_id,offering_id,learning_product,module,date_stamp,current_skill,desired_skill,final_skill,recommend,rating,clear,entertaining,relevant,informative,useful,inclusive,easy,difficult,long,short,lo_1,lo_2
74203,4203,Leader,LotsMore,1,HumanResources,DFO,TheyThem,Homosexual,Caucasian,40203,782,I501,101,2020-06-04,1,3,1,false,5,false,false,false,false,false,false,false,false,false,false,Meet,NotMeet
74203,4203,Leader,LotsMore,1,HumanResources,DFO,TheyThem,Homosexual,Caucasian,40203,782,I501,102,2020-06-04,1,3,1,false,3,false,false,false,false,false,false,false,false,false,false,NotMeet,Meet
74204,4204,SeniorLeader,PM,6,ComputerScience,TC,NoAnswer,Heterosexual,Black,40204,782,I501,101,2020-06-04,3,5,3,true,6,false,false,true,false,false,true,false,false,false,false,Exceeded,NotMeet
74204,4204,SeniorLeader,PM,6,ComputerScience,TC,NoAnswer,Heterosexual,Black,40204,782,I501,102,2020-06-04,3,5,4,false,4,true,false,true,true,false,true,false,false,false,false,NotMeet,Meet
74205,4205,Specialist,CR,3,Audit,PSC,NoAnswer,Heterosexual,Caucasian,40205,782,I501,101,2020-06-04,5,7,5,true,6,true,true,false,false,false,false,false,false,false,false,Exceeded,Exceeded
74205,4205,Specialist,CR,3,Audit,PSC,NoAnswer,Heterosexual,Caucasian,40205,782,I501,102,2020-06-04,5,7,6,false,5,false,false,false,false,false,false,false,false,false,false,NotMeet,Meet
74206,4206,Leader,EC,4,Audit,TBS,TheyThem,Heterosexual,Black,40206,782,I501,101,2020-06-04,5,7,6,true,10,true,true,true,true,false,false,false,false,false,false,Meet,Meet
74206,4206,Leader,EC,4,Audit,TBS,TheyThem,Heterosexual,Black,40206,782,I501,102,2020-06-04,5,7,6,true,8,false,false,false,false,false,false,false,false,false,false,Meet,NotMeet
74207,4207,Manager,AS,4,HumanResources,TC,TheyThem,Bisexual,Asian,40207,782,I501,101,2020-06-04,1,3,1,true,7,true,true,true,false,false,true,false,false,false,false,NotMeet,NotMeet
74207,4207,Manager,AS,4,HumanResources,TC,TheyThem,Bisexual,Asian,40207,782,I501,102,2020-06-04,1,3,2,true,10,false,true,true,true,true,true,false,false,false,false,Exceeded,Exceeded
74208,4208,Specialist,EC,2,Science,CRA,TheyThem,Heterosexual,Asian,40208,782,I501,101,2020-06-04,1,3,1,true,7,true,false,true,false,false,false,false,false,false,false,NotMeet,Exceeded
74208,4208,Specialist,EC,2,Science,CRA,TheyThem,Heterosexual,Asian,40208,782,I501,102,2020-06-04,1,3,2,true,8,false,true,false,true,false,false,false,false,false,false,Exceeded,NotMeet
74209,4209,Leader,CR,4,Science,IRCC,TheyThem,Heterosexual,Black,40209,782,I501,101,2020-06-04,0,2,0,false,3,false,false,false,false,false,false,false,false,false,false,NotMeet,NotMeet
74209,4209,Leader,CR,4,Science,IRCC,TheyThem,Heterosexual,Black,40209,782,I501,102,2020-06-04,0,2,0,false,5,false,true,false,false,false,true,false,false,false,false,Meet,NotMeet
74210,4210,Manager,IS,5,Science,CBSA,TheyThem,Homosexual,Caucasian,40210,782,I501,101,2020-06-04,4,6,4,true,7,false,true,false,true,false,false,false,false,false,false,Exceeded,NotMeet
74210,4210,Manager,IS,5,Science,CBSA,TheyThem,Homosexual,Caucasian,40210,782,I501,102,2020-06-04,4,6,5,true,8,false,true,true,false,false,true,false,false,false,false,Exceeded,Exceeded
74211,4211,SeniorLeader,PM,6,HumanResources,StatsCan,SheHer,NoAnswer,Indigenous,40211,782,I501,101,2020-06-04,4,6,4,false,4,false,false,false,false,true,false,false,false,false,false,NotMeet,NotMeet
74211,4211,SeniorLeader,PM,6,HumanResources,StatsCan,SheHer,NoAnswer,Indigenous,40211,782,I501,102,2020-06-04,4,6,5,true,6,false,false,false,false,false,false,false,false,false,false,Exceeded,NotMeet
74212,4212,SeniorLeader,FB,4,Policy,CSPS,NoAnswer,Heterosexual,Caucasian,40212,782,I501,101,2020-06-04,2,4,3,true,10,true,true,false,false,true,true,false,false,false,false,Meet,NotMeet
74212,4212,SeniorLeader,FB,4,Policy,CSPS,NoAnswer,Heterosexual,Caucasian,40212,782,I501,102,2020-06-04,2,4,3,false,5,false,false,true,false,true,true,false,false,false,false,Exceeded,Meet
74213,4213,Specialist,PM,3,Policy,CSPS,NoAnswer,Heterosexual,Asian,40213,782,I501,101,2020-06-04,1,3,1,true,6,false,false,false,false,false,false,false,false,false,false,Exceeded,NotMeet
74213,4213,Specialist,PM,3,Policy,CSPS,NoAnswer,Heterosexual,Asian,40213,782,I501,102,2020-06-04,1,3,2,true,7,false,false,false,false,false,false,false,false,false,false,NotMeet,NotMeet
74214,4214,Leader,PM,4,Regulatory,ESDC,NoAnswer,NoAnswer,Asian,40214,782,I501,101,2020-06-04,5,7,5,false,4,false,false,false,false,false,false,false,false,false,false,NotMeet,NotMeet
74214,4214,Leader,PM,4,Regulatory,ESDC,NoAnswer,NoAnswer,Asian,40214,782,I501,102,2020-06-04,5,7,5,false,3,false,false,false,false,false,false,false,false,false,false,NotMeet,NotMeet
74215,4215,Specialist,PE,1,Legal,IRCC,SheHer,Homosexual,NoAnswer,40215,782,I501,101,2020-06-04,2,4,2,true,7,true,true,true,true,false,true,false,false,false,false,Meet,Exceeded
74215,4215,Specialist,PE,1,Legal,IRCC,SheHer,Homosexual,NoAnswer,40215,782,I501,102,2020-06-04,2,4,3,true,7,false,false,true,false,true,true,false,false,false,false,Exceeded,NotMeet
74216,4216,SeniorLeader,PE,1,ComputerScience,PSC,HeHim,NoAnswer,NoAnswer,40216,782,I501,101,2020-06-04,2,5,2,false,3,false,false,false,false,false,false,false,false,false,false,Meet,Meet
74216,4216,SeniorLeader,PE,1,ComputerScience,PSC,HeHim,NoAnswer,NoAnswer,40216,782,I501,102,2020-06-04,2,5,2,false,4,false,false,false,false,false,false,false,false,false,false,NotMeet,NotMeet
74217,4217,Employee,EC,5,Legal,PSC,SheHer,Heterosexual,Maui,40217,782,I501,101,2020-06-04,2,4,2,false,5,true,true,false,false,false,true,false,false,false,false,Meet,Exceeded
74217,4217,Employee,EC,5,Legal,PSC,SheHer,Heterosexual,Maui,40217,782,I501,102,2020-06-04,2,4,2,false,4,false,false,true,false,false,false,false,false,false,false,Exceeded,Exceeded
74218,4218,Manager,LotsMore,5,Regulatory,PS,HeHim,Heterosexual,Black,40218,782,I501,101,2020-06-04,2,4,2,false,5,false,true,false,true,true,false,false,false,false,false,Meet,NotMeet
74218,4218,Manager,LotsMore,5,Regulatory,PS,HeHim,Heterosexual,Black,40218,782,I501,102,2020-06-04,2,4,3,true,6,false,false,false,false,true,true,false,false,false,false,Meet,NotMeet
74219,4219,Specialist,IS,4,Legal,ISED,NoAnswer,Homosexual,Caucasian,40219,782,I501,101,2020-06-04,3,5,3,true,6,true,false,false,false,false,false,false,false,false,false,Meet,NotMeet
74219,4219,Specialist,IS,4,Legal,ISED,NoAnswer,Homosexual,Caucasian,40219,782,I501,102,2020-06-04,3,5,3,false,3,true,false,false,false,true,false,false,false,false,false,NotMeet,Meet
74220,4220,Specialist,CR,1,Science,CSPS,NoAnswer,NoAnswer,Maui,40220,782,I501,101,2020-06-04,4,6,4,false,3,false,false,false,false,false,false,false,false,false,false,NotMeet,NotMeet
74220,4220,Specialist,CR,1,Science,CSPS,NoAnswer,NoAnswer,Maui,40220,782,I501,102,2020-06-04,4,6,4,false,3,true,false,false,false,false,false,false,false,false,false,Meet,NotMeet
74221,4221,Employee,EC,6,HumanResources,ISED,NoAnswer,Heterosexual,Caucasian,40221,782,I501,101,2020-06-04,4,7,4,true,6,false,false,false,false,false,false,false,false,false,false,NotMeet,Meet
74221,4221,Employee,EC,6,HumanResources,ISED,NoAnswer,Heterosexual,Caucasian,40221,782,I501,102,2020-06-04,4,7,5,true,6,true,false,false,true,false,false,false,false,false,false,Exceeded,NotMeet
74222,4222,Manager,EC,2,Policy,ESDC,TheyThem,Heterosexual,Indigenous,40222,782,I501,101,2020-06-04,2,4,2,false,3,false,false,false,false,false,false,false,false,false,false,Meet,NotMeet
74222,4222,Manager,EC,2,Policy,ESDC,TheyThem,Heterosexual,Indigenous,40222,782,I501,102,2020-06-04,2,4,2,false,3,false,false,false,false,true,false,false,false,false,false,NotMeet,Meet
74223,4223,Specialist,LotsMore,4,Science,DFO,HeHim,NoAnswer,NoAnswer,40223,782,I501,101,2020-06-04,0,2,0,false,4,false,false,false,false,false,false,false,false,false,false,NotMeet,Exceeded
74223,4223,Specialist,LotsMore,4,Science,DFO,HeHim,NoAnswer,NoAnswer,40223,782,I501,102,2020-06-04,0,2,1,true,6,false,false,true,true,false,true,false,false,false,false,Meet,NotMeet
74224,4224,Employee,PM,3,Research,StatsCan,SheHer,Heterosexual,Indigenous,40224,782,I501,101,2020-06-04,4,6,4,true,8,false,false,false,true,false,false,false,false,false,false,Exceeded,Meet
74224,4224,Employee,PM,3,Research,StatsCan,SheHer,Heterosexual,Indigenous,40224,782,I501,102,2020-06-04,4,6,5,false,4,false,false,false,false,false,false,false,false,false,false,Exceeded,Meet
74225,4225,Employee,FB,3,All,PS,TheyThem,Homosexual,Black,40225,782,I501,101,2020-06-04,1,3,1,false,5,false,true,false,false,false,false,false,false,false,false,NotMeet,NotMeet
74225,4225,Employee,FB,3,All,PS,TheyThem,Homosexual,Black,40225,782,I501,102,2020-06-04,1,3,2,true,9,false,false,false,true,false,true,false,false,false,false,Exceeded,NotMeet
74226,4226,Specialist,AS,6,Legal,PS,HeHim,Homosexual,Maui,40226,782,I501,101,2020-06-04,2,4,2,true,7,true,true,true,false,false,false,false,false,false,false,Meet,NotMeet
74226,4226,Specialist,AS,6,Legal,PS,HeHim,Homosexual,Maui,40226,782,I501,102,2020-06-04,2,4,3,true,7,false,false,false,false,false,true,false,false,false,false,Meet,Exceeded
74227,4227,Employee,FB,1,All,ISED,SheHer,Heterosexual,Black,40227,782,I501,101,2020-06-04,3,5,3,true,8,false,true,true,false,false,false,false,false,false,false,Exceeded,NotMeet
74227,4227,Employee,FB,1,All,ISED,SheHer,Heterosexual,Black,40227,782,I501,102,2020-06-04,3,5,4,false,5,false,false,false,false,false,false,false,false,false,false,NotMeet,NotMeet
74228,4228,SeniorLeader,CR,3,Legal,CBSA,HeHim,NoAnswer,Black,40228,782,I501,101,2020-06-04,5,8,5,false,5,true,true,false,true,false,true,false,false,false,false,NotMeet,Exceeded
74228,4228,SeniorLeader,CR,3,Legal,CBSA,HeHim,NoAnswer,Black,40228,782,I501,102,2020-06-04,5,8,5,false,3,false,false,false,false,false,false,false,false,false,false,NotMeet,NotMeet
74229,4229,Leader,PE,2,Legal,StatsCan,SheHer,Bisexual,Asian,40229,782,I501,101,2020-06-04,0,2,0,false,3,false,false,false,false,false,false,false,false,false,false,NotMeet,NotMeet
74229,4229,Leader,PE,2,Legal,StatsCan,SheHer,Bisexual,Asian,40229,782,I501,102,2020-06-04,0,2,0,false,4,false,false,false,false,false,false,false,false,false,false,NotMeet,NotMeet
74230,4230,Manager,PM,1,Regulatory,DFO,HeHim,Heterosexual,Indigenous,40230,782,I501,101,2020-06-04,2,4,2,true,7,false,true,false,false,true,false,false,false,false,false,NotMeet,Exceeded
74230,4230,Manager,PM,1,Regulatory,DFO,HeHim,Heterosexual,Indigenous,40230,782,I501,102,2020-06-04,2,4,3,true,6,false,false,false,true,true,false,false,false,false,false,NotMeet,NotMeet
74231,4231,Leader,IS,2,Operations,PSC,HeHim,Homosexual,Caucasian,40231,782,I501,101,2020-06-04,1,3,1,true,6,true,true,false,false,true,false,false,false,false,false,Exceeded,Exceeded
74231,4231,Leader,IS,2,Operations,PSC,HeHim,Homosexual,Caucasian,40231,782,I501,102,2020-06-04,1,3,2,true,7,false,true,false,false,false,false,false,false,false,false,NotMeet,NotMeet
74232,4232,Leader,AS,6,Legal,CRA,SheHer,Homosexual,Caucasian,40232,782,I501,101,2020-06-04,2,4,2,false,4,false,true,false,false,false,false,false,false,false,false,NotMeet,Exceeded
74232,4232,Leader,AS,6,Legal,CRA,SheHer,Homosexual,Caucasian,40232,782,I501,102,2020-06-04,2,4,3,true,10,false,false,false,false,false,false,false,false,false,false,NotMeet,NotMeet
74233,4233,Leader,EC,2,Policy,PS,TheyThem,NoAnswer,Maui,40233,782,I501,101,2020-06-04,4,6,4,true,8,false,false,false,true,false,false,false,false,false,false,NotMeet,Meet
74233,4233,Leader,EC,2,Policy,PS,TheyThem,NoAnswer,Maui,40233,782,I501,102,2020-06-04,4,6,5,false,5,true,true,false,false,false,false,false,false,false,false,Exceeded,Exceeded
74234,4234,Manager,PM,1,Research,TC,NoAnswer,NoAnswer,Caucasian,40234,782,I501,101,2020-06-04,0,2,0,true,6,false,true,false,true,false,false,false,false,false,false,NotMeet,NotMeet
74234,4234,Manager,PM,1,Research,TC,NoAnswer,NoAnswer,Caucasian,40234,782,I501,102,2020-06-04,0,2,1,true,10,false,false,true,false,true,true,false,false,false,false,Exceeded,Meet
74235,4235,Manager,AS,2,Finance,CSPS,NoAnswer,Bisexual,Black,40235,782,I501,101,2020-06-04,5,7,5,false,3,false,false,false,false,true,false,false,false,false,false,NotMeet,NotMeet
74235,4235,Manager,AS,2,Finance,CSPS,NoAnswer,Bisexual,Black,40235,782,I501,102,2020-06-04,5,7,5,true,6,true,false,false,false,false,true,false,false,false,false,Meet,Meet
74236,4236,Leader,CR,3,Audit,TC,TheyThem,Heterosexual,Asian,40236,782,I501,101,2020-06-04,3,5,3,true,9,false,true,false,false,false,true,false,false,false,false,Exceeded,NotMeet
74236,4236,Leader,CR,3,Audit,TC,TheyThem,Heterosexual,Asian,40236,782,I501,102,2020-06-04,3,5,4,false,5,true,false,false,false,false,true,false,false,false,false,Exceeded,NotMeet
74237,4237,Specialist,LotsMore,3,Legal,NRCan,HeHim,NoAnswer,Black,40237,782,I501,101,2020-06-04,2,4,3,true,10,true,true,true,false,true,false,false,false,false,false,Exceeded,Meet
74237,4237,Specialist,LotsMore,3,Legal,NRCan,HeHim,NoAnswer,Black,40237,782,I501,102,2020-06-04,2,4,3,true,6,true,true,true,false,false,true,false,false,false,false,Exceeded,Meet
74238,4238,Specialist,PE,5,Administrative,PSPC,SheHer,Heterosexual,Maui,40238,782,I501,101,2020-06-04,2,4,2,true,7,false,true,false,true,true,false,false,false,false,false,NotMeet,NotMeet
74238,4238,Specialist,PE,5,Administrative,PSPC,SheHer,Heterosexual,Maui,40238,782,I501,102,2020-06-04,2,4,3,false,4,false,false,true,false,false,false,false,false,false,false,NotMeet,NotMeet
74239,4239,SeniorLeader,EC,6,All,PS,TheyThem,Heterosexual,Maui,40239,782,I501,101,2020-06-04,0,3,1,true,10,false,true,true,true,true,false,false,false,false,false,Exceeded,Exceeded
74239,4239,SeniorLeader,EC,6,All,PS,TheyThem,Heterosexual,Maui,40239,782,I501,102,2020-06-04,0,3,2,true,10,true,false,true,true,false,true,false,false,false,false,Meet,Exceeded
74240,4240,Leader,EC,1,Security,CRA,HeHim,Heterosexual,Caucasian,40240,782,I501,101,2020-06-04,3,5,3,false,4,false,false,false,false,false,false,false,false,false,false,NotMeet,NotMeet
74240,4240,Leader,EC,1,Security,CRA,HeHim,Heterosexual,Caucasian,40240,782,I501,102,2020-06-04,3,5,3,false,4,false,false,false,false,false,false,false,false,false,false,NotMeet,Meet
74241,4241,Employee,LotsMore,4,Audit,DFO,TheyThem,Homosexual,NoAnswer,40241,782,I501,101,2020-06-04,0,2,0,false,3,false,false,false,false,false,false,false,false,false,false,Exceeded,NotMeet
74241,4241,Employee,LotsMore,4,Audit,DFO,TheyThem,Homosexual,NoAnswer,40241,782,I501,102,2020-06-04,0,2,0,true,6,false,false,false,true,true,false,false,false,false,false,Exceeded,Exceeded
74242,4242,Leader,EC,4,All,ISED,NoAnswer,Heterosexual,Asian,40242,782,I501,101,2020-06-04,0,3,0,false,3,false,true,true,false,false,false,false,false,false,false,Exceeded,NotMeet
74242,4242,Leader,EC,4,All,ISED,NoAnswer,Heterosexual,Asian,40242,782,I501,102,2020-06-04,0,3,0,false,4,false,false,false,false,true,false,false,false,false,false,NotMeet,Meet
74243,4243,SeniorLeader,LotsMore,2,Science,TBS,TheyThem,Heterosexual,NoAnswer,40243,782,I501,101,2020-06-04,0,2,0,true,6,true,true,false,true,true,false,false,false,false,false,NotMeet,NotMeet
74243,4243,SeniorLeader,LotsMore,2,Science,TBS,TheyThem,Heterosexual,NoAnswer,40243,782,I501,102,2020-06-04,0,2,1,false,5,true,true,false,false,true,true,false,false,false,false,Exceeded,Exceeded
74244,4244,Leader,IS,5,Audit,CRA,TheyThem,Heterosexual,Black,40244,782,I501,101,2020-06-04,0,2,0,true,7,false,false,false,false,false,true,false,false,false,false,Exceeded,Exceeded
74244,4244,Leader,IS,5,Audit,CRA,TheyThem,Heterosexual,Black,40244,782,I501,102,2020-06-04,0,2,1,true,8,true,false,false,false,false,true,false,false,false,false,Exceeded,Meet
74245,4245,SeniorLeader,AS,1,HumanResources,FIN,HeHim,Heterosexual,Maui,40245,782,I501,101,2020-06-04,2,4,3,true,10,false,false,false,true,false,false,false,false,false,false,NotMeet,Exceeded
74245,4245,SeniorLeader,AS,1,HumanResources,FIN,HeHim,Heterosexual,Maui,40245,782,I501,102,2020-06-04,2,4,3,false,5,true,false,true,true,false,false,false,false,false,false,Exceeded,Exceeded
74246,4246,Employee,EC,5,Science,PS,SheHer,Heterosexual,NoAnswer,40246,782,I501,101,2020-06-04,1,3,1,true,7,false,false,false,false,false,false,false,false,false,false,NotMeet,Meet
74246,4246,Employee,EC,5,Science,PS,SheHer,Heterosexual,NoAnswer,40246,782,I501,102,2020-06-04,1,3,2,false,5,false,false,false,false,false,false,false,false,false,false,NotMeet,Meet
74247,4247,Employee,PE,2,Research,TBS,HeHim,NoAnswer,Black,40247,782,I501,101,2020-06-04,3,5,3,false,3,false,true,true,false,false,true,false,false,false,false,NotMeet,NotMeet
74247,4247,Employee,PE,2,Research,TBS,HeHim,NoAnswer,Black,40247,782,I501,102,2020-06-04,3,5,4,true,9,true,true,true,false,false,false,false,false,false,false,Exceeded,Exceeded
74248,4248,Leader,PM,3,Research,FIN,NoAnswer,Homosexual,NoAnswer,40248,782,I501,101,2020-06-04,0,2,0,false,4,true,true,true,true,true,false,false,false,false,false,Meet,NotMeet
74248,4248,Leader,PM,3,Research,FIN,NoAnswer,Homosexual,NoAnswer,40248,782,I501,102,2020-06-04,0,2,1,true,10,true,false,true,true,false,true,false,false,false,false,NotMeet,Exceeded
74249,4249,SeniorLeader,EC,3,All,CRA,NoAnswer,Homosexual,Black,40249,782,I501,101,2020-06-04,1,3,1,false,3,false,false,false,false,false,false,false,false,false,false,NotMeet,Meet
74249,4249,SeniorLeader,EC,3,All,CRA,NoAnswer,Homosexual,Black,40249,782,I501,102,2020-06-04,1,3,1,false,5,false,false,true,false,false,false,false,false,false,false,Exceeded,NotMeet
74250,4250,SeniorLeader,FB,6,Policy,TBS,HeHim,Heterosexual,Black,40250,782,I501,101,2020-06-04,3,5,4,true,10,true,true,true,false,false,true,false,false,false,false,Exceeded,Exceeded
74250,4250,SeniorLeader,FB,6,Policy,TBS,HeHim,Heterosexual,Black,40250,782,I501,102,2020-06-04,3,5,4,true,9,false,false,true,true,false,false,false,false,false,false,Exceeded,Exceeded
74251,4251,Employee,PM,4,Audit,PS,HeHim,Heterosexual,Caucasian,40251,782,I501,101,2020-06-04,2,4,2,false,4,true,true,true,true,false,false,false,false,false,false,NotMeet,Exceeded
74251,4251,Employee,PM,4,Audit,PS,HeHim,Heterosexual,Caucasian,40251,782,I501,102,2020-06-04,2,4,3,true,10,false,false,false,false,false,true,false,false,false,false,Exceeded,Meet
74252,4252,Employee,FB,3,Policy,DFO,HeHim,Heterosexual,NoAnswer,40252,782,I501,101,2020-06-04,2,7,2,false,3,true,false,true,false,false,true,false,false,false,false,Meet,NotMeet
74252,4252,Employee,FB,3,Policy,DFO,HeHim,Heterosexual,NoAnswer,40252,782,I501,102,2020-06-04,2,7,2,false,3,true,false,true,false,false,false,false,false,false,false,NotMeet,NotMeet
74253,4253,Specialist,EC,2,Security,NRCan,HeHim,Heterosexual,Black,40253,782,I501,101,2020-06-04,2,4,2,false,4,true,true,true,false,false,false,false,false,false,false,Exceeded,Exceeded
74253,4253,Specialist,EC,2,Security,NRCan,HeHim,Heterosexual,Black,40253,782,I501,102,2020-06-04,2,4,3,true,7,true,false,true,true,true,true,false,false,false,false,Meet,Exceeded
74254,4254,SeniorLeader,LotsMore,3,Policy,PS,HeHim,Heterosexual,Maui,40254,782,I501,101,2020-06-04,5,7,5,false,4,false,true,false,false,false,false,false,false,false,false,NotMeet,NotMeet
74254,4254,SeniorLeader,LotsMore,3,Policy,PS,HeHim,Heterosexual,Maui,40254,782,I501,102,2020-06-04,5,7,6,true,6,false,false,true,false,false,false,false,false,false,false,NotMeet,Meet
74255,4255,SeniorLeader,AS,1,Policy,PSPC,NoAnswer,Heterosexual,Caucasian,40255,782,I501,101,2020-06-04,2,4,2,true,7,false,true,false,false,false,true,false,false,false,false,Meet,NotMeet
74255,4255,SeniorLeader,AS,1,Policy,PSPC,NoAnswer,Heterosexual,Caucasian,40255,782,I501,102,2020-06-04,2,4,3,false,5,false,false,false,false,true,false,false,false,false,false,Meet,Exceeded
74256,4256,Leader,CR,1,Audit,StatsCan,HeHim,Heterosexual,NoAnswer,40256,782,I501,101,2020-06-04,7,10,7,false,5,false,true,true,false,true,true,false,false,false,false,Exceeded,Exceeded
74256,4256,Leader,CR,1,Audit,StatsCan,HeHim,Heterosexual,NoAnswer,40256,782,I501,102,2020-06-04,7,10,8,true,9,true,true,false,true,true,true,false,false,false,false,Exceeded,Exceeded
74257,4257,Employee,CR,5,Regulatory,PSC,SheHer,Heterosexual,Indigenous,40257,782,I501,101,2020-06-04,2,4,2,false,3,false,false,false,false,true,false,false,false,false,false,Exceeded,Exceeded
74257,4257,Employee,CR,5,Regulatory,PSC,SheHer,Heterosexual,Indigenous,40257,782,I501,102,2020-06-04,2,4,2,false,3,false,false,false,false,false,false,false,false,false,false,NotMeet,NotMeet
74258,4258,Manager,FB,3,Audit,PS,HeHim,NoAnswer,Black,40258,782,I501,101,2020-06-04,4,6,4,true,8,true,true,true,true,false,false,false,false,false,false,Exceeded,NotMeet
74258,4258,Manager,FB,3,Audit,PS,HeHim,NoAnswer,Black,40258,782,I501,102,2020-06-04,4,6,5,true,8,false,false,true,true,false,false,false,false,false,false,Exceeded,Meet
74259,4259,Specialist,AS,2,Research,NRCan,TheyThem,Heterosexual,NoAnswer,40259,782,I501,101,2020-06-04,2,4,2,true,6,false,true,true,true,false,false,false,false,false,false,Meet,Exceeded
74259,4259,Specialist,AS,2,Research,NRCan,TheyThem,Heterosexual,NoAnswer,40259,782,I501,102,2020-06-04,2,4,3,true,9,true,true,true,true,true,true,false,false,false,false,Exceeded,Meet
74260,4260,SeniorLeader,FB,5,Regulatory,TC,SheHer,Heterosexual,Black,40260,782,I501,101,2020-06-04,1,3,1,true,8,false,true,true,true,true,true,false,false,false,false,NotMeet,Meet
74260,4260,SeniorLeader,FB,5,Regulatory,TC,SheHer,Heterosexual,Black,40260,782,I501,102,2020-06-04,1,3,2,true,9,false,false,false,false,false,true,false,false,false,false,Exceeded,Exceeded
74261,4261,Manager,PE,4,Audit,PSPC,TheyThem,NoAnswer,Maui,40261,782,I501,101,2020-06-04,0,2,0,false,3,false,false,false,false,false,false,false,false,false,false,NotMeet,NotMeet
74261,4261,Manager,PE,4,Audit,PSPC,TheyThem,NoAnswer,Maui,40261,782,I501,102,2020-06-04,0,2,0,false,5,false,false,false,false,false,false,false,false,false,false,NotMeet,Meet
74262,4262,Employee,LotsMore,2,Policy,ISED,HeHim,NoAnswer,Asian,40262,782,I501,101,2020-06-04,2,4,2,true,9,true,false,false,true,false,false,false,false,false,false,NotMeet,Exceeded
74262,4262,Employee,LotsMore,2,Policy,ISED,HeHim,NoAnswer,Asian,40262,782,I501,102,2020-06-04,2,4,3,false,3,false,true,false,true,true,true,false,false,false,false,NotMeet,NotMeet
74263,4263,Leader,IS,6,Research,CSPS,TheyThem,Heterosexual,Caucasian,40263,782,I501,101,2020-06-04,8,10,8,true,9,false,false,false,true,false,false,false,false,false,false,NotMeet,Exceeded
74263,4263,Leader,IS,6,Research,CSPS,TheyThem,Heterosexual,Caucasian,40263,782,I501,102,2020-06-04,8,10,9,false,5,false,true,false,false,true,true,false,false,false,false,Exceeded,Exceeded
74264,4264,Manager,PE,5,Operations,PS,HeHim,Bisexual,Black,40264,782,I501,101,2020-06-04,0,2,0,true,9,false,true,true,false,true,true,false,false,false,false,Exceeded,NotMeet
74264,4264,Manager,PE,5,Operations,PS,HeHim,Bisexual,Black,40264,782,I501,102,2020-06-04,0,2,1,false,3,false,false,true,false,false,false,false,false,false,false,Exceeded,Meet
74265,4265,Manager,PE,4,All,StatsCan,HeHim,NoAnswer,Maui,40265,782,I501,101,2020-06-04,3,6,3,false,3,false,false,false,false,false,false,false,false,false,false,NotMeet,NotMeet
74265,4265,Manager,PE,4,All,StatsCan,HeHim,NoAnswer,Maui,40265,782,I501,102,2020-06-04,3,6,3,false,3,false,false,true,true,true,false,false,false,false,false,Meet,Exceeded
74266,4266,Employee,IS,6,Science,ESDC,NoAnswer,NoAnswer,Maui,40266,782,I501,101,2020-06-04,1,3,1,true,9,false,false,false,false,false,false,false,false,false,false,NotMeet,Meet
74266,4266,Employee,IS,6,Science,ESDC,NoAnswer,NoAnswer,Maui,40266,782,I501,102,2020-06-04,1,3,2,false,5,false,false,false,false,false,false,false,false,false,false,Exceeded,Exceeded
74267,4267,Manager,IS,2,Policy,NRCan,TheyThem,Bisexual,NoAnswer,40267,782,I501,101,2020-06-04,5,7,5,false,5,true,false,false,false,false,false,false,false,false,false,NotMeet,Exceeded
74267,4267,Manager,IS,2,Policy,NRCan,TheyThem,Bisexual,NoAnswer,40267,782,I501,102,2020-06-04,5,7,6,true,10,false,true,true,false,true,true,false,false,false,false,NotMeet,Exceeded
74268,4268,Manager,FB,2,Regulatory,TBS,TheyThem,Heterosexual,Asian,40268,782,I501,101,2020-06-04,2,6,2,false,3,false,false,false,false,false,false,false,false,false,false,NotMeet,NotMeet
74268,4268,Manager,FB,2,Regulatory,TBS,TheyThem,Heterosexual,Asian,40268,782,I501,102,2020-06-04,2,6,2,false,3,false,false,false,false,false,false,false,false,false,false,NotMeet,NotMeet
74269,4269,Leader,LotsMore,1,Legal,TC,TheyThem,Heterosexual,Caucasian,40269,782,I501,101,2020-06-04,2,4,2,false,3,false,false,false,false,false,false,false,false,false,false,NotMeet,NotMeet
74269,4269,Leader,LotsMore,1,Legal,TC,TheyThem,Heterosexual,Caucasian,40269,782,I501,102,2020-06-04,2,4,2,false,5,false,false,true,true,false,true,false,false,false,false,Exceeded,Exceeded
74270,4270,Leader,FB,4,Audit,ISED,TheyThem,Heterosexual,Caucasian,40270,782,I501,101,2020-06-04,5,7,5,true,7,true,true,false,true,true,false,false,false,false,false,Meet,Exceeded
74270,4270,Leader,FB,4,Audit,ISED,TheyThem,Heterosexual,Caucasian,40270,782,I501,102,2020-06-04,5,7,6,true,6,false,false,true,false,false,true,false,false,false,false,Exceeded,Meet
74271,4271,Employee,AS,6,Science,NRCan,HeHim,Heterosexual,Black,40271,782,I501,101,2020-06-04,2,4,2,true,6,true,false,false,false,false,false,false,false,false,false,Exceeded,Exceeded
74271,4271,Employee,AS,6,Science,NRCan,HeHim,Heterosexual,Black,40271,782,I501,102,2020-06-04,2,4,3,true,9,false,true,true,false,false,true,false,false,false,false,Exceeded,Exceeded
