id,group,level,pronouns,sexuality,ethnicity,offering,learning_product,module,date_stamp,current_skill,desired_skill,final_skill,recommend,rating,clear,entertaining,relevant,informative,useful,inclusive,easy,difficult,long,short,lo_1,lo_2
75398,PM,5,TheyThem,Heterosexual,NoAnswer,783,I501,102,2020-06-05,4,6,4,true,6,false,true,true,false,false,false,false,false,false,false,NotMeet,NotMeet
75399,LotsMore,6,SheHer,Heterosexual,NoAnswer,783,I501,101,2020-06-05,3,5,3,true,8,false,false,true,true,false,false,false,false,false,false,Exceeded,Meet
75399,LotsMore,6,SheHer,Heterosexual,NoAnswer,783,I501,102,2020-06-05,3,5,4,true,7,true,true,true,true,false,false,false,false,false,false,NotMeet,Exceeded
75400,AS,6,TheyThem,Heterosexual,Caucasian,783,I501,101,2020-06-05,4,6,4,false,3,true,false,true,false,true,false,false,false,false,false,NotMeet,Meet
75400,AS,6,TheyThem,Heterosexual,Caucasian,783,I501,102,2020-06-05,4,6,4,false,4,false,false,false,false,true,false,false,false,false,false,Exceeded,Meet
75401,AS,6,TheyThem,Heterosexual,Caucasian,783,I501,101,2020-06-05,4,6,4,true,8,false,true,false,false,false,false,false,false,false,false,Exceeded,NotMeet
75401,AS,6,TheyThem,Heterosexual,Caucasian,783,I501,102,2020-06-05,4,6,5,true,10,false,true,true,true,true,true,false,false,false,false,Meet,Exceeded
75402,PE,5,TheyThem,Heterosexual,Caucasian,783,I501,101,2020-06-05,1,3,2,true,10,true,false,true,false,false,true,false,false,false,false,Exceeded,NotMeet
75402,PE,5,TheyThem,Heterosexual,Caucasian,783,I501,102,2020-06-05,1,3,3,true,10,false,true,false,false,false,false,false,false,false,false,Meet,Exceeded
75403,PE,3,TheyThem,Heterosexual,Indigenous,783,I501,101,2020-06-05,2,6,2,false,4,false,false,false,false,true,false,false,false,false,false,NotMeet,Meet
75403,PE,3,TheyThem,Heterosexual,Indigenous,783,I501,102,2020-06-05,2,6,2,false,4,false,false,true,false,true,false,false,false,false,false,NotMeet,Exceeded
75404,PM,5,NoAnswer,NoAnswer,Caucasian,783,I501,101,2020-06-05,1,3,1,true,6,true,true,false,false,false,false,false,false,false,false,NotMeet,NotMeet
75404,PM,5,NoAnswer,NoAnswer,Caucasian,783,I501,102,2020-06-05,1,3,1,false,3,false,false,false,false,false,false,false,false,false,false,NotMeet,NotMeet
75405,AS,5,NoAnswer,Heterosexual,Caucasian,783,I501,101,2020-06-05,4,6,4,false,4,false,false,true,false,true,false,false,false,false,false,Exceeded,NotMeet
75405,AS,5,NoAnswer,Heterosexual,Caucasian,783,I501,102,2020-06-05,4,6,4,false,3,false,false,true,false,false,false,false,false,false,false,NotMeet,NotMeet
75406,EC,1,TheyThem,Bisexual,Caucasian,783,I501,101,2020-06-05,1,3,1,true,6,false,true,false,true,false,false,false,false,false,false,NotMeet,NotMeet
75406,EC,1,TheyThem,Bisexual,Caucasian,783,I501,102,2020-06-05,1,3,2,true,6,true,true,false,false,false,true,false,false,false,false,NotMeet,Exceeded
75407,PM,4,NoAnswer,Heterosexual,Caucasian,783,I501,101,2020-06-05,3,5,3,false,4,false,false,false,false,false,false,false,false,false,false,Exceeded,NotMeet
75407,PM,4,NoAnswer,Heterosexual,Caucasian,783,I501,102,2020-06-05,3,5,3,false,4,false,false,false,true,false,false,false,false,false,false,NotMeet,Meet
75408,FB,4,NoAnswer,Heterosexual,Black,783,I501,101,2020-06-05,2,4,2,false,5,false,false,false,false,false,false,false,false,false,false,NotMeet,NotMeet
75408,FB,4,NoAnswer,Heterosexual,Black,783,I501,102,2020-06-05,2,4,2,false,4,false,false,false,false,false,true,false,false,false,false,NotMeet,Exceeded
75409,CR,3,SheHer,Homosexual,NoAnswer,783,I501,101,2020-06-05,4,6,4,true,6,true,false,false,true,false,false,false,false,false,false,Exceeded,NotMeet
75409,CR,3,SheHer,Homosexual,NoAnswer,783,I501,102,2020-06-05,4,6,5,false,5,true,false,false,false,false,false,false,false,false,false,NotMeet,Exceeded
75410,FB,5,HeHim,Heterosexual,Maui,783,I501,101,2020-06-05,5,7,5,true,6,false,false,false,true,false,false,false,false,false,false,Exceeded,Meet
75410,FB,5,HeHim,Heterosexual,Maui,783,I501,102,2020-06-05,5,7,6,true,10,true,true,false,false,true,true,false,false,false,false,Meet,Exceeded
75411,LotsMore,6,HeHim,Bisexual,Black,783,I501,101,2020-06-05,2,4,2,false,5,true,false,false,false,false,false,false,false,false,false,NotMeet,Meet
75411,LotsMore,6,HeHim,Bisexual,Black,783,I501,102,2020-06-05,2,4,3,true,6,false,false,true,false,true,false,false,false,false,false,Exceeded,Exceeded
75412,IS,6,SheHer,NoAnswer,Maui,783,I501,101,2020-06-05,0,2,0,false,4,false,false,true,false,false,false,false,false,false,false,NotMeet,NotMeet
75412,IS,6,SheHer,NoAnswer,Maui,783,I501,102,2020-06-05,0,2,0,false,4,true,true,false,false,false,true,false,false,false,false,Exceeded,Exceeded
75413,AS,3,SheHer,Heterosexual,Caucasian,783,I501,101,2020-06-05,4,6,4,false,5,false,false,false,true,false,true,false,false,false,false,Exceeded,NotMeet
75413,AS,3,SheHer,Heterosexual,Caucasian,783,I501,102,2020-06-05,4,6,4,false,3,false,false,false,false,false,false,false,false,false,false,NotMeet,Meet
75414,FB,4,NoAnswer,Homosexual,Black,783,I501,101,2020-06-05,6,8,6,true,8,true,false,true,true,false,false,false,false,false,false,NotMeet,NotMeet
75414,FB,4,NoAnswer,Homosexual,Black,783,I501,102,2020-06-05,6,8,7,false,3,false,false,true,true,true,true,false,false,false,false,Exceeded,Exceeded
75415,IS,4,NoAnswer,Heterosexual,Maui,783,I501,101,2020-06-05,0,2,0,false,5,false,false,false,false,false,false,false,false,false,false,Meet,Meet
75415,IS,4,NoAnswer,Heterosexual,Maui,783,I501,102,2020-06-05,0,2,1,true,8,true,true,true,true,false,false,false,false,false,false,NotMeet,NotMeet
75416,LotsMore,4,TheyThem,Heterosexual,Black,783,I501,101,2020-06-05,1,3,1,true,7,false,false,false,false,true,false,false,false,false,false,NotMeet,NotMeet
75416,LotsMore,4,TheyThem,Heterosexual,Black,783,I501,102,2020-06-05,1,3,2,true,6,false,true,false,true,false,false,false,false,false,false,Exceeded,NotMeet
75417,CR,5,TheyThem,Bisexual,Caucasian,783,I501,101,2020-06-05,2,4,2,false,3,false,true,false,false,false,false,false,false,false,false,NotMeet,Meet
75417,CR,5,TheyThem,Bisexual,Caucasian,783,I501,102,2020-06-05,2,4,2,false,5,false,true,false,true,true,false,false,false,false,false,NotMeet,Exceeded
75418,CR,2,HeHim,Heterosexual,Maui,783,I501,101,2020-06-05,7,9,8,true,10,true,false,true,false,true,false,false,false,false,false,NotMeet,Exceeded
75418,CR,2,HeHim,Heterosexual,Maui,783,I501,102,2020-06-05,7,9,9,true,10,false,true,true,true,false,true,false,false,false,false,Exceeded,Exceeded
75419,IS,1,SheHer,Heterosexual,Caucasian,783,I501,101,2020-06-05,3,6,3,false,4,false,false,false,false,false,false,false,false,false,false,NotMeet,NotMeet
75419,IS,1,SheHer,Heterosexual,Caucasian,783,I501,102,2020-06-05,3,6,3,false,3,false,false,false,false,false,false,false,false,false,false,NotMeet,NotMeet
75420,PE,4,SheHer,NoAnswer,Caucasian,783,I501,101,2020-06-05,1,3,1,false,4,true,false,false,false,false,true,false,false,false,false,NotMeet,Exceeded
75420,PE,4,SheHer,NoAnswer,Caucasian,783,I501,102,2020-06-05,1,3,1,false,4,false,false,false,false,false,true,false,false,false,false,Meet,NotMeet
75421,EC,4,NoAnswer,Heterosexual,Maui,783,I501,101,2020-06-05,0,2,0,false,5,false,false,false,false,false,false,false,false,false,false,NotMeet,NotMeet
75421,EC,4,NoAnswer,Heterosexual,Maui,783,I501,102,2020-06-05,0,2,1,true,6,false,false,false,true,false,true,false,false,false,false,NotMeet,NotMeet
75422,PE,6,HeHim,Bisexual,Asian,783,I501,101,2020-06-05,4,6,4,false,3,false,false,false,false,false,false,false,false,false,false,Exceeded,NotMeet
75422,PE,6,HeHim,Bisexual,Asian,783,I501,102,2020-06-05,4,6,5,true,7,false,true,true,true,false,true,false,false,false,false,NotMeet,NotMeet
75423,PM,4,NoAnswer,Heterosexual,Black,783,I501,101,2020-06-05,0,2,0,true,7,false,true,false,false,false,false,false,false,false,false,Exceeded,NotMeet
75423,PM,4,NoAnswer,Heterosexual,Black,783,I501,102,2020-06-05,0,2,1,false,3,false,false,false,false,false,false,false,false,false,false,NotMeet,NotMeet
75424,FB,5,TheyThem,Heterosexual,Caucasian,783,I501,101,2020-06-05,5,7,6,true,10,true,true,true,true,true,false,false,false,false,false,Exceeded,Meet
75424,FB,5,TheyThem,Heterosexual,Caucasian,783,I501,102,2020-06-05,5,7,7,true,10,true,true,false,true,false,true,false,false,false,false,Meet,Exceeded
75425,IS,3,NoAnswer,Heterosexual,Caucasian,783,I501,101,2020-06-05,4,6,4,true,8,true,false,true,true,true,false,false,false,false,false,Exceeded,NotMeet
75425,IS,3,NoAnswer,Heterosexual,Caucasian,783,I501,102,2020-06-05,4,6,5,true,6,false,false,true,true,false,true,false,false,false,false,Meet,Exceeded
75426,PM,5,TheyThem,Homosexual,Maui,783,I501,101,2020-06-05,2,4,2,false,3,false,false,false,false,false,false,false,false,false,false,NotMeet,NotMeet
75426,PM,5,TheyThem,Homosexual,Maui,783,I501,102,2020-06-05,2,4,2,false,3,false,false,false,false,false,false,false,false,false,false,NotMeet,Meet
75427,PE,6,HeHim,Homosexual,Indigenous,783,I501,101,2020-06-05,0,2,0,false,3,false,false,false,false,false,false,false,false,false,false,Meet,NotMeet
75427,PE,6,HeHim,Homosexual,Indigenous,783,I501,102,2020-06-05,0,2,0,false,5,false,false,false,false,false,false,false,false,false,false,NotMeet,NotMeet
75428,PM,2,TheyThem,Heterosexual,Caucasian,783,I501,101,2020-06-05,5,8,5,true,9,false,false,true,true,false,false,false,false,false,false,NotMeet,NotMeet
75428,PM,2,TheyThem,Heterosexual,Caucasian,783,I501,102,2020-06-05,5,8,6,false,3,false,false,false,false,false,false,false,false,false,false,NotMeet,NotMeet
75429,CR,3,NoAnswer,NoAnswer,Black,783,I501,101,2020-06-05,3,5,3,false,5,true,false,true,false,false,false,false,false,false,false,Exceeded,Exceeded
75429,CR,3,NoAnswer,NoAnswer,Black,783,I501,102,2020-06-05,3,5,4,true,10,false,true,false,false,false,false,false,false,false,false,Meet,NotMeet
75430,LotsMore,4,NoAnswer,Heterosexual,Indigenous,783,I501,101,2020-06-05,4,6,4,true,6,false,false,false,true,false,true,false,false,false,false,Meet,NotMeet
75430,LotsMore,4,NoAnswer,Heterosexual,Indigenous,783,I501,102,2020-06-05,4,6,5,false,4,false,true,false,false,false,false,false,false,false,false,NotMeet,Meet
75431,IS,1,HeHim,Bisexual,Asian,783,I501,101,2020-06-05,0,2,0,true,8,true,false,false,false,false,false,false,false,false,false,Exceeded,Exceeded
75431,IS,1,HeHim,Bisexual,Asian,783,I501,102,2020-06-05,0,2,1,true,10,false,true,false,true,true,false,false,false,false,false,Exceeded,Meet
75432,EC,3,SheHer,Heterosexual,NoAnswer,783,I501,101,2020-06-05,3,5,3,false,3,false,false,false,false,false,false,false,false,false,false,NotMeet,NotMeet
75432,EC,3,SheHer,Heterosexual,NoAnswer,783,I501,102,2020-06-05,3,5,3,false,5,false,false,false,true,false,false,false,false,false,false,NotMeet,Exceeded
75433,FB,2,HeHim,Heterosexual,Black,783,I501,101,2020-06-05,3,6,3,true,8,true,true,false,true,false,true,false,false,false,false,Exceeded,NotMeet
75433,FB,2,HeHim,Heterosexual,Black,783,I501,102,2020-06-05,3,6,4,true,8,false,false,true,true,false,false,false,false,false,false,Meet,NotMeet
75434,FB,4,HeHim,Homosexual,Indigenous,783,I501,101,2020-06-05,5,7,6,true,10,true,false,false,false,false,false,false,false,false,false,NotMeet,NotMeet
75434,FB,4,HeHim,Homosexual,Indigenous,783,I501,102,2020-06-05,5,7,7,true,10,false,true,true,false,true,true,false,false,false,false,Exceeded,Exceeded
75435,EC,3,NoAnswer,Heterosexual,Asian,783,I501,101,2020-06-05,2,5,3,true,10,true,false,true,true,true,false,false,false,false,false,NotMeet,Exceeded
75435,EC,3,NoAnswer,Heterosexual,Asian,783,I501,102,2020-06-05,2,5,3,true,8,false,false,true,false,true,true,false,false,false,false,Exceeded,NotMeet
75436,AS,2,NoAnswer,NoAnswer,NoAnswer,783,I501,101,2020-06-05,1,3,1,true,8,true,false,true,false,false,true,false,false,false,false,Exceeded,Meet
75436,AS,2,NoAnswer,NoAnswer,NoAnswer,783,I501,102,2020-06-05,1,3,2,true,10,false,true,false,false,true,false,false,false,false,false,Exceeded,NotMeet
75437,PE,2,SheHer,NoAnswer,NoAnswer,783,I501,101,2020-06-05,4,8,4,false,3,false,false,false,true,false,true,false,false,false,false,NotMeet,NotMeet
75437,PE,2,SheHer,NoAnswer,NoAnswer,783,I501,102,2020-06-05,4,8,5,true,8,false,true,false,true,false,false,false,false,false,false,Exceeded,NotMeet
75438,CR,2,HeHim,Heterosexual,NoAnswer,783,I501,101,2020-06-05,4,6,4,false,3,false,false,false,false,false,false,false,false,false,false,Exceeded,Meet
75438,CR,2,HeHim,Heterosexual,NoAnswer,783,I501,102,2020-06-05,4,6,4,true,6,false,true,true,true,false,true,false,false,false,false,Exceeded,Exceeded
75439,PE,1,TheyThem,Heterosexual,Caucasian,783,I501,101,2020-06-05,6,8,6,true,6,false,false,false,false,false,false,false,false,false,false,NotMeet,Exceeded
75439,PE,1,TheyThem,Heterosexual,Caucasian,783,I501,102,2020-06-05,6,8,7,true,8,false,true,true,false,false,true,false,false,false,false,Exceeded,Exceeded
75440,IS,2,SheHer,Heterosexual,Caucasian,783,I501,101,2020-06-05,5,7,5,true,8,true,false,true,true,false,true,false,false,false,false,Meet,Exceeded
75440,IS,2,SheHer,Heterosexual,Caucasian,783,I501,102,2020-06-05,5,7,6,true,10,false,true,false,false,true,true,false,false,false,false,Meet,NotMeet
75441,PM,5,NoAnswer,Bisexual,Black,783,I501,101,2020-06-05,1,3,1,false,4,false,false,false,false,false,true,false,false,false,false,NotMeet,Exceeded
75441,PM,5,NoAnswer,Bisexual,Black,783,I501,102,2020-06-05,1,3,2,true,9,true,false,false,false,false,true,false,false,false,false,NotMeet,Meet
75442,PM,5,TheyThem,Bisexual,Caucasian,783,I501,101,2020-06-05,5,8,5,true,6,false,false,false,true,false,false,false,false,false,false,NotMeet,Exceeded
75442,PM,5,TheyThem,Bisexual,Caucasian,783,I501,102,2020-06-05,5,8,6,true,10,false,true,true,true,true,true,false,false,false,false,Meet,Meet
75443,CR,2,NoAnswer,Heterosexual,Caucasian,783,I501,101,2020-06-05,2,4,2,false,3,false,true,false,false,false,false,false,false,false,false,NotMeet,NotMeet
75443,CR,2,NoAnswer,Heterosexual,Caucasian,783,I501,102,2020-06-05,2,4,3,true,7,false,false,false,true,false,false,false,false,false,false,NotMeet,Meet
75444,EC,6,HeHim,Heterosexual,Black,783,I501,101,2020-06-05,0,2,0,true,7,true,false,false,true,false,false,false,false,false,false,NotMeet,Meet
75444,EC,6,HeHim,Heterosexual,Black,783,I501,102,2020-06-05,0,2,1,true,9,false,false,true,true,false,true,false,false,false,false,Exceeded,Exceeded
75445,FB,3,TheyThem,Homosexual,Black,783,I501,101,2020-06-05,3,6,3,true,9,true,true,true,false,false,true,false,false,false,false,Exceeded,Exceeded
75445,FB,3,TheyThem,Homosexual,Black,783,I501,102,2020-06-05,3,6,4,true,8,false,false,false,true,false,false,false,false,false,false,NotMeet,Meet
75446,CR,5,NoAnswer,Heterosexual,Caucasian,783,I501,101,2020-06-05,0,2,0,false,3,false,false,false,false,false,false,false,false,false,false,NotMeet,NotMeet
75446,CR,5,NoAnswer,Heterosexual,Caucasian,783,I501,102,2020-06-05,0,2,0,true,6,false,false,false,false,false,false,false,false,false,false,NotMeet,NotMeet
75447,FB,1,HeHim,Homosexual,Caucasian,783,I501,101,2020-06-05,5,7,5,false,5,true,false,true,true,false,false,false,false,false,false,Exceeded,Exceeded
75447,FB,1,HeHim,Homosexual,Caucasian,783,I501,102,2020-06-05,5,7,6,true,6,false,true,false,false,false,false,false,false,false,false,NotMeet,Meet
75448,IS,1,HeHim,NoAnswer,Caucasian,783,I501,101,2020-06-05,2,4,2,false,3,false,false,false,false,true,false,false,false,false,false,Exceeded,NotMeet
75448,IS,1,HeHim,NoAnswer,Caucasian,783,I501,102,2020-06-05,2,4,2,true,6,false,true,true,false,false,true,false,false,false,false,Meet,NotMeet
75449,LotsMore,6,HeHim,Heterosexual,Caucasian,783,I501,101,2020-06-05,2,4,2,false,5,true,true,false,false,true,true,false,false,false,false,Exceeded,Exceeded
75449,LotsMore,6,HeHim,Heterosexual,Caucasian,783,I501,102,2020-06-05,2,4,3,true,9,true,false,true,false,false,true,false,false,false,false,NotMeet,Exceeded
75450,PM,6,TheyThem,Heterosexual,NoAnswer,783,I501,101,2020-06-05,7,9,7,false,5,true,false,true,true,false,false,false,false,false,false,NotMeet,Meet
75450,PM,6,TheyThem,Heterosexual,NoAnswer,783,I501,102,2020-06-05,7,9,8,true,6,false,false,false,false,false,true,false,false,false,false,Exceeded,Meet
75451,FB,4,TheyThem,Heterosexual,Black,783,I501,101,2020-06-05,0,2,0,false,3,false,false,false,true,false,false,false,false,false,false,NotMeet,NotMeet
75451,FB,4,TheyThem,Heterosexual,Black,783,I501,102,2020-06-05,0,2,0,false,3,true,false,true,false,false,true,false,false,false,false,NotMeet,NotMeet
75452,AS,2,TheyThem,Homosexual,Caucasian,783,I501,101,2020-06-05,4,6,4,true,7,true,false,false,true,true,false,false,false,false,false,NotMeet,Exceeded
75452,AS,2,TheyThem,Homosexual,Caucasian,783,I501,102,2020-06-05,4,6,5,false,4,false,true,true,false,false,true,false,false,false,false,Meet,Exceeded
75453,PM,6,NoAnswer,Homosexual,Caucasian,783,I501,101,2020-06-05,0,2,0,true,7,true,false,false,false,true,false,false,false,false,false,NotMeet,NotMeet
75453,PM,6,NoAnswer,Homosexual,Caucasian,783,I501,102,2020-06-05,0,2,1,false,4,false,false,false,false,false,true,false,false,false,false,NotMeet,Meet
75454,IS,6,TheyThem,Heterosexual,Caucasian,783,I501,101,2020-06-05,1,3,1,false,4,true,false,false,false,true,false,false,false,false,false,NotMeet,Meet
75454,IS,6,TheyThem,Heterosexual,Caucasian,783,I501,102,2020-06-05,1,3,1,false,4,false,false,false,false,false,false,false,false,false,false,NotMeet,NotMeet
75455,PE,2,TheyThem,Heterosexual,NoAnswer,783,I501,101,2020-06-05,4,6,4,false,3,false,false,false,false,false,false,false,false,false,false,Meet,NotMeet
75455,PE,2,TheyThem,Heterosexual,NoAnswer,783,I501,102,2020-06-05,4,6,5,true,7,false,false,false,false,false,false,false,false,false,false,NotMeet,NotMeet
75456,PM,6,TheyThem,Homosexual,NoAnswer,783,I501,101,2020-06-05,2,4,3,true,10,false,true,true,true,false,false,false,false,false,false,Exceeded,Exceeded
75456,PM,6,TheyThem,Homosexual,NoAnswer,783,I501,102,2020-06-05,2,4,4,true,10,false,true,true,true,true,true,false,false,false,false,Exceeded,Exceeded
75457,PE,5,SheHer,Heterosexual,Black,783,I501,101,2020-06-05,2,4,2,true,6,true,true,true,true,false,false,false,false,false,false,Meet,Meet
75457,PE,5,SheHer,Heterosexual,Black,783,I501,102,2020-06-05,2,4,2,false,3,false,false,false,false,false,false,false,false,false,false,NotMeet,NotMeet
75458,IS,6,TheyThem,Heterosexual,Indigenous,783,I501,101,2020-06-05,5,7,5,true,7,true,true,true,false,false,false,false,false,false,false,Meet,NotMeet
75458,IS,6,TheyThem,Heterosexual,Indigenous,783,I501,102,2020-06-05,5,7,6,true,10,false,true,false,true,false,false,false,false,false,false,Exceeded,Exceeded
75459,AS,1,SheHer,NoAnswer,Indigenous,783,I501,101,2020-06-05,3,5,3,false,3,false,false,false,false,false,false,false,false,false,false,NotMeet,Meet
75459,AS,1,SheHer,NoAnswer,Indigenous,783,I501,102,2020-06-05,3,5,3,false,3,false,false,false,false,false,false,false,false,false,false,NotMeet,NotMeet
75460,PE,2,TheyThem,NoAnswer,Caucasian,783,I501,101,2020-06-05,1,3,1,true,9,false,false,false,false,true,false,false,false,false,false,NotMeet,NotMeet
75460,PE,2,TheyThem,NoAnswer,Caucasian,783,I501,102,2020-06-05,1,3,2,false,5,false,false,false,false,false,false,false,false,false,false,Exceeded,NotMeet
75461,PE,2,SheHer,NoAnswer,Caucasian,783,I501,101,2020-06-05,3,5,3,true,7,true,true,true,true,true,true,false,false,false,false,Exceeded,NotMeet
75461,PE,2,SheHer,NoAnswer,Caucasian,783,I501,102,2020-06-05,3,5,4,true,7,true,false,false,false,true,false,false,false,false,false,Meet,Exceeded
75462,CR,2,TheyThem,Bisexual,Black,783,I501,101,2020-06-05,5,7,5,true,8,false,true,true,true,false,false,false,false,false,false,Exceeded,Exceeded
75462,CR,2,TheyThem,Bisexual,Black,783,I501,102,2020-06-05,5,7,6,false,3,false,false,true,true,false,true,false,false,false,false,NotMeet,Exceeded
75463,AS,1,NoAnswer,Homosexual,NoAnswer,783,I501,101,2020-06-05,3,5,3,false,3,false,false,false,false,false,false,false,false,false,false,NotMeet,NotMeet
75463,AS,1,NoAnswer,Homosexual,NoAnswer,783,I501,102,2020-06-05,3,5,3,false,3,false,false,false,true,false,false,false,false,false,false,NotMeet,NotMeet
75464,PM,4,TheyThem,Heterosexual,Black,783,I501,101,2020-06-05,1,3,2,true,10,true,false,false,true,false,false,false,false,false,false,Meet,Meet
75464,PM,4,TheyThem,Heterosexual,Black,783,I501,102,2020-06-05,1,3,3,true,10,false,false,true,true,true,true,false,false,false,false,Exceeded,NotMeet
75465,PE,3,NoAnswer,Homosexual,NoAnswer,783,I501,101,2020-06-05,0,2,0,true,8,true,false,false,true,false,false,false,false,false,false,Exceeded,Meet
75465,PE,3,NoAnswer,Homosexual,NoAnswer,783,I501,102,2020-06-05,0,2,1,true,8,false,true,false,true,false,true,false,false,false,false,Exceeded,NotMeet
75466,PE,6,NoAnswer,Heterosexual,Caucasian,783,I501,101,2020-06-05,2,4,2,false,4,false,false,true,false,false,true,false,false,false,false,Meet,NotMeet
75466,PE,6,NoAnswer,Heterosexual,Caucasian,783,I501,102,2020-06-05,2,4,2,false,3,false,false,true,false,false,false,false,false,false,false,Exceeded,Exceeded
75467,PE,5,NoAnswer,Heterosexual,Maui,783,I501,101,2020-06-05,0,2,0,true,9,false,false,true,true,false,false,false,false,false,false,Exceeded,NotMeet
75467,PE,5,NoAnswer,Heterosexual,Maui,783,I501,102,2020-06-05,0,2,1,false,5,false,false,true,false,false,true,false,false,false,false,NotMeet,Meet
75468,PM,6,TheyThem,Bisexual,Maui,783,I501,101,2020-06-05,4,6,4,false,3,false,false,false,false,false,false,false,false,false,false,Meet,NotMeet
75468,PM,6,TheyThem,Bisexual,Maui,783,I501,102,2020-06-05,4,6,4,false,5,false,false,false,false,false,false,false,false,false,false,NotMeet,NotMeet
75469,PE,1,NoAnswer,Homosexual,Indigenous,783,I501,101,2020-06-05,1,3,1,true,6,false,true,false,false,false,false,false,false,false,false,Exceeded,Exceeded
75469,PE,1,NoAnswer,Homosexual,Indigenous,783,I501,102,2020-06-05,1,3,2,true,9,true,true,true,true,false,false,false,false,false,false,NotMeet,Meet
75470,FB,6,HeHim,Heterosexual,NoAnswer,783,I501,101,2020-06-05,3,5,3,false,3,false,false,false,true,false,false,false,false,false,false,Meet,NotMeet
75470,FB,6,HeHim,Heterosexual,NoAnswer,783,I501,102,2020-06-05,3,5,4,true,10,false,false,false,true,false,false,false,false,false,false,NotMeet,NotMeet
75471,LotsMore,3,HeHim,NoAnswer,Maui,783,I501,101,2020-06-05,0,2,0,true,9,true,false,false,true,true,false,false,false,false,false,Meet,NotMeet
75471,LotsMore,3,HeHim,NoAnswer,Maui,783,I501,102,2020-06-05,0,2,1,true,6,false,true,false,false,false,true,false,false,false,false,Exceeded,NotMeet
75472,AS,1,TheyThem,NoAnswer,NoAnswer,783,I501,101,2020-06-05,1,3,1,true,9,true,true,true,true,true,false,false,false,false,false,Meet,Exceeded
75472,AS,1,TheyThem,NoAnswer,NoAnswer,783,I501,102,2020-06-05,1,3,2,true,9,false,true,true,false,true,true,false,false,false,false,Meet,Exceeded
75473,AS,5,HeHim,Heterosexual,Caucasian,783,I501,101,2020-06-05,3,5,3,true,7,false,false,false,false,false,false,false,false,false,false,NotMeet,Meet
75473,AS,5,HeHim,Heterosexual,Caucasian,783,I501,102,2020-06-05,3,5,4,false,3,false,false,false,false,false,false,false,false,false,false,Exceeded,NotMeet
75474,FB,1,SheHer,Heterosexual,Caucasian,783,I501,101,2020-06-05,4,6,4,true,8,false,false,false,false,false,false,false,false,false,false,NotMeet,NotMeet
75474,FB,1,SheHer,Heterosexual,Caucasian,783,I501,102,2020-06-05,4,6,5,true,6,false,true,false,false,false,false,false,false,false,false,NotMeet,NotMeet
75475,FB,1,HeHim,Heterosexual,Black,783,I501,101,2020-06-05,3,5,3,true,7,false,false,true,true,true,false,false,false,false,false,NotMeet,NotMeet
75475,FB,1,HeHim,Heterosexual,Black,783,I501,102,2020-06-05,3,5,4,false,3,false,true,false,false,false,true,false,false,false,false,NotMeet,Exceeded
75476,IS,2,TheyThem,Heterosexual,Caucasian,783,I501,101,2020-06-05,4,6,4,false,5,false,true,true,false,false,true,false,false,false,false,Meet,Meet
75476,IS,2,TheyThem,Heterosexual,Caucasian,783,I501,102,2020-06-05,4,6,5,false,5,false,false,false,false,false,false,false,false,false,false,NotMeet,NotMeet
75477,AS,2,NoAnswer,Heterosexual,Maui,783,I501,101,2020-06-05,4,6,4,false,4,true,false,false,false,true,false,false,false,false,false,Meet,NotMeet
75477,AS,2,NoAnswer,Heterosexual,Maui,783,I501,102,2020-06-05,4,6,4,false,3,false,false,false,false,false,false,false,false,false,false,NotMeet,NotMeet
75478,LotsMore,4,TheyThem,Heterosexual,Caucasian,783,I501,101,2020-06-05,2,4,2,false,4,false,false,false,false,false,false,false,false,false,false,Exceeded,Meet
75478,LotsMore,4,TheyThem,Heterosexual,Caucasian,783,I501,102,2020-06-05,2,4,3,true,6,false,false,true,false,false,false,false,false,false,false,NotMeet,NotMeet
75479,CR,1,TheyThem,Heterosexual,Caucasian,783,I501,101,2020-06-05,2,4,2,true,8,true,false,false,true,false,true,false,false,false,false,Exceeded,NotMeet
75479,CR,1,TheyThem,Heterosexual,Caucasian,783,I501,102,2020-06-05,2,4,3,true,8,false,true,true,true,false,false,false,false,false,false,NotMeet,Exceeded
75480,FB,1,SheHer,Heterosexual,Black,783,I501,101,2020-06-05,6,8,6,false,3,true,false,false,false,true,false,false,false,false,false,NotMeet,Exceeded
75480,FB,1,SheHer,Heterosexual,Black,783,I501,102,2020-06-05,6,8,7,true,8,false,true,true,true,true,true,false,false,false,false,Exceeded,Exceeded
75481,EC,2,TheyThem,Heterosexual,Caucasian,783,I501,101,2020-06-05,0,2,0,false,3,false,false,false,false,false,false,false,false,false,false,NotMeet,NotMeet
75481,EC,2,TheyThem,Heterosexual,Caucasian,783,I501,102,2020-06-05,0,2,0,true,6,false,false,false,true,false,false,false,false,false,false,NotMeet,NotMeet
75482,AS,2,HeHim,Homosexual,Black,783,I501,101,2020-06-05,2,4,2,false,5,false,false,false,false,false,false,false,false,false,false,Meet,NotMeet
75482,AS,2,HeHim,Homosexual,Black,783,I501,102,2020-06-05,2,4,2,false,3,false,false,false,false,false,false,false,false,false,false,NotMeet,NotMeet
75483,PE,2,NoAnswer,Heterosexual,Asian,783,I501,101,2020-06-05,4,7,4,true,7,true,false,false,false,true,false,false,false,false,false,Exceeded,NotMeet
